"state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","hurricane_tot_intensity","wind_tot_intensity","highfirerisk"
21,33,"Kentucky","Caldwell County",0.0914040872980008,35.75,8,23625,1969,0.000242581062505054
21,35,"Kentucky","Calloway County",0.107197414848688,80.59,26,84479.1666666667,5403,0
21,37,"Kentucky","Campbell County",0.0429784437256854,39.67,6,27000,3160,0
21,39,"Kentucky","Carlisle County",0.0520649089823743,28.76,3,44384.2592592593,2960,0
21,41,"Kentucky","Carroll County",0.0368040493808376,29.77,11,24000,2210,0
21,43,"Kentucky","Carter County",0.1099602142325,35.66,2,27000,1456,0.00914988050529191
21,45,"Kentucky","Casey County",0.1173474963245,44.39,7,NA,4476,0.00201994697639187
21,47,"Kentucky","Christian County",0.189530064713063,124.06,44,232628.472222222,8212,0.000233290563396711
21,49,"Kentucky","Clark County",0.0677499961584999,15.39,4,20796.875,3295,0.00275938189845475
21,51,"Kentucky","Clay County",0.1237725862675,46.04,2,NA,5369,0.0553099988053996
21,53,"Kentucky","Clinton County",0.0537168437308072,33.89,10,NA,2999,0.00356213179887656
21,55,"Kentucky","Crittenden County",0.0977613562046021,28.25,22,8000,1685,0
21,57,"Kentucky","Cumberland County",0.0812587146985553,16.51,10,64000,2505,0.00181061017562919
21,59,"Kentucky","Daviess County",0.126263192942486,125.48,22,37739.0046296296,5883,0
21,61,"Kentucky","Edmonson County",0.0809210093654993,31.65,5,107171.875,3516,0.000457331016189518
21,63,"Kentucky","Elliott County",0.0626246247919999,30.53,1,NA,2054,0.0163875598086124
21,65,"Kentucky","Estill County",0.0676466272690004,38.14,7,15625,7608,0.00649565121655841
21,67,"Kentucky","Fayette County",0.0759000832075004,63.4,8,NA,8427,9.85901607019619e-05
21,69,"Kentucky","Fleming County",0.0938032863184999,39.02,5,94500,3283,0.00744238156209987
21,71,"Kentucky","Floyd County",0.104514849685,61.2,2,15625,5265,0.0406290024192401
21,73,"Kentucky","Franklin County",0.0565219276179999,40.77,4,NA,3796,0
21,75,"Kentucky","Fulton County",0.0600935797711233,39.78,11,49245.3703703704,2416,0
21,77,"Kentucky","Gallatin County",0.028095328351627,22.51,1,16000,2145,0
21,79,"Kentucky","Garrard County",0.0618522645375006,23.01,10,20796.875,2812,0.0175522962250541
21,81,"Kentucky","Grant County",0.0698907588994995,34.15,6,23625,3003,0
21,83,"Kentucky","Graves County",0.145468211879794,70.06,14,NA,4751,0.000101107122996815
21,85,"Kentucky","Grayson County",0.1348230330675,80.9,22,44240.162037037,4137,0.000715819613457409
21,87,"Kentucky","Green County",0.0759423571095003,37.02,14,31250,3180,0.0017566116912267
21,89,"Kentucky","Greenup County",0.0948482760620342,56.33,5,3375,2886,0.00380982617668069
21,91,"Kentucky","Hancock County",0.0527119799275405,18.38,3,12703.7037037037,3074,0
21,93,"Kentucky","Hardin County",0.166795709238734,86.8,31,117254.62962963,7593,4.46548182548897e-05
21,95,"Kentucky","Harlan County",0.122526133245737,66.93,0,27000,4212,0.00336477798473833
21,97,"Kentucky","Harrison County",0.0828090763105007,14.76,7,3375,2635,9.07441016333938e-05
21,99,"Kentucky","Hart County",0.109972476489,70.65,13,NA,4390,0.000875361928489664
21,101,"Kentucky","Henderson County",0.123533630449532,74.56,18,49750,3524,0
21,103,"Kentucky","Henry County",0.0778017530474996,44.89,14,NA,3103,0.0013531799729364
21,105,"Kentucky","Hickman County",0.0660435910335285,24.77,6,83145.8333333333,2599,0
21,107,"Kentucky","Hopkins County",0.1459389542005,76.68,19,108370.37037037,3942,0.000406215090890627
21,109,"Kentucky","Jackson County",0.0913596564794998,53.65,1,42875,4659,0.183501136732706
21,111,"Kentucky","Jefferson County",0.106080099523696,161.81,25,67750,15845,0.000141222991102952
21,113,"Kentucky","Jessamine County",0.0462732883999996,21,2,36203.125,3514,0.00080749354005168
21,115,"Kentucky","Johnson County",0.0700418467075003,54.78,1,42875,5452,0.0412667946257198
21,117,"Kentucky","Kenton County",0.0442106100830898,42.67,4,101780.671296296,2746,0
21,119,"Kentucky","Knott County",0.0929325724414998,35.14,NA,37037.037037037,2610,0.0576509050314967
21,121,"Kentucky","Knox County",0.101527560371,37.28,2,29313.0787037037,4117,0.0844579886808881
21,123,"Kentucky","Larue County",0.0696210429520005,34.03,16,15625,3571,0
21,125,"Kentucky","Laurel County",0.1164971466375,109.08,23,42875,8203,0.244732165524244
21,127,"Kentucky","Lawrence County",0.111694943144935,56.18,3,NA,1607,0.0312960729124783
21,129,"Kentucky","Lee County",0.055806371917,30.14,1,NA,5854,0.0461456388370232
21,131,"Kentucky","Leslie County",0.106174886924501,91.17,2,62129.6296296296,5031,0.0412837649679755
21,133,"Kentucky","Letcher County",0.0890280373608829,35.79,2,15625,3572,0.0282368574038701
21,135,"Kentucky","Lewis County",0.132589521429556,23.15,5,75375,2325,0.00494233937397035
21,137,"Kentucky","Lincoln County",0.0887110697160004,43.75,7,38370.3703703704,2691,0.0139655460779395
21,139,"Kentucky","Livingston County",0.0899143985380827,46.78,9,58250,2989,0
21,141,"Kentucky","Logan County",0.145801218228531,55.28,16,148954.282407407,5651,0.00151568736421967
21,143,"Kentucky","Lyon County",0.0673398605604998,23.75,4,66250,1550,0
21,145,"Kentucky","McCracken County",0.0703144061293498,58.29,17,44938.0787037037,7434,0
21,147,"Kentucky","McCreary County",0.112647296948471,65.41,13,96875,5357,0.00926469628759705
21,149,"Kentucky","McLean County",0.0676395764770002,40.89,8,15625,1545,0
21,151,"Kentucky","Madison County",0.1173191317605,72.68,14,42587.962962963,5224,0.0249381305920426
21,153,"Kentucky","Magoffin County",0.0818023709734992,46.31,0,3375,3669,0.0383634044104246
21,155,"Kentucky","Marion County",0.0916052231624998,36.76,5,46875,2927,0
21,157,"Kentucky","Marshall County",0.089053459038499,70.81,12,108370.37037037,4931,0
21,159,"Kentucky","Martin County",0.0611502406921793,41.8,NA,NA,3276,0.0559960961327315
21,161,"Kentucky","Mason County",0.0660460585843674,28.13,10,NA,3202,0.00330974663318877
21,163,"Kentucky","Meade County",0.0860442333821549,57.65,5,36000,4604,0
21,165,"Kentucky","Menifee County",0.0546699425770004,34.16,4,42875,3298,0.0289617486338798
21,167,"Kentucky","Mercer County",0.0671229156974998,20.25,14,15625,3394,0.000666666666666667
21,169,"Kentucky","Metcalfe County",0.0763445908365001,41.38,12,NA,3302,0.00260869565217391
21,171,"Kentucky","Monroe County",0.0867549546874161,19.38,9,NA,3916,0.00355962369692347
21,173,"Kentucky","Montgomery County",0.0528665742235005,41.15,5,56328.7037037037,4077,0.0139968895800934
21,175,"Kentucky","Morgan County",0.101856776995,49.89,6,42875,6247,0.0365209738926371
21,177,"Kentucky","Muhlenberg County",0.126057315207,56.47,24,46037.037037037,3379,0.00140911225927665
21,179,"Kentucky","Nelson County",0.112369984153,47.65,8,96281.8287037037,5035,0
21,181,"Kentucky","Nicholas County",0.0525371160024994,8,1,NA,1994,0.00085824631669289
21,183,"Kentucky","Ohio County",0.157309734677499,70.77,9,26962.962962963,4753,0.000330375684349632
21,185,"Kentucky","Oldham County",0.0525471652828477,59.4,7,1000,4763,0.000572409845449342
21,187,"Kentucky","Owen County",0.0947650434544998,27.52,4,3375,3353,0.000158957240502305
21,189,"Kentucky","Owsley County",0.0522737428395,29.16,2,69875,3484,0.0706683695189442
21,191,"Kentucky","Pendleton County",0.0756054188840714,26.14,9,16000,3144,9.98901208670463e-05
21,193,"Kentucky","Perry County",0.0901027916899994,39.03,3,37703.125,6112,0.0586785009861933
21,195,"Kentucky","Pike County",0.208095735690918,114.09,1,114009.837962963,11379,0.0276538804638716
21,197,"Kentucky","Powell County",0.0477441324265007,48.78,4,27000,4467,0.00609851446442534
21,199,"Kentucky","Pulaski County",0.177671390736501,138.46,17,145561.921296296,9968,0.0178021795191748
21,201,"Kentucky","Robertson County",0.0267788765930001,12.63,NA,30375,1048,0
21,203,"Kentucky","Rockcastle County",0.0838872168714996,36.52,3,86333.3333333333,3882,0.012380615493456
21,205,"Kentucky","Rowan County",0.0762483903499996,39.14,3,24811.9212962963,3192,0.00275617678905404
21,207,"Kentucky","Russell County",0.0741866173084997,29,13,NA,4331,0.00507563694267516
21,209,"Kentucky","Scott County",0.0761351829725002,36.14,15,114235.532407407,4266,0
21,211,"Kentucky","Shelby County",0.102744824159001,54.76,16,3375,5647,0.00021909004600891
21,213,"Kentucky","Simpson County",0.0617838011133057,27.56,18,NA,3429,0.000119019281123542
21,215,"Kentucky","Spencer County",0.0509362418154998,28.4,2,NA,2563,0.000293944738389183
21,217,"Kentucky","Taylor County",0.072967261855,57.14,6,NA,6210,0.000508026823816297
21,219,"Kentucky","Todd County",0.0986807544250007,66.04,7,30375,3463,0.000373106484590702
21,221,"Kentucky","Trigg County",0.125819682679892,54.02,14,52421.875,4844,0
21,223,"Kentucky","Trimble County",0.0418162819460272,17.76,11,27000,2662,0.000360555255092843
21,225,"Kentucky","Union County",0.0960653257831044,47.43,22,73594.3287037037,2225,0
21,227,"Kentucky","Warren County",0.143552922630501,103.94,21,NA,9221,0.00149054276315789
21,229,"Kentucky","Washington County",0.0797473655830002,21.75,6,NA,2443,0
21,231,"Kentucky","Wayne County",0.126603451331399,45.28,18,46010.9953703704,4999,0.00250043612257952
21,233,"Kentucky","Webster County",0.0886178854365,39.48,16,70000,2048,0
21,235,"Kentucky","Whitley County",0.116326967175029,60.18,5,27000,6774,0.0760566945077196
21,237,"Kentucky","Wolfe County",0.0589742720319996,41.03,4,NA,4997,0.0506313131313131
21,239,"Kentucky","Woodford County",0.0510460183620001,25.63,3,NA,2827,0.00102594166788803
22,1,"Louisiana","Acadia Parish",0.159677690913001,47.64,58,2005125.5787037,1757,0.00158376851296978
22,3,"Louisiana","Allen Parish",0.186773918329502,71.79,8,867342.592592593,2115,0.421543774569234
22,5,"Louisiana","Ascension Parish",0.0734556391729997,33,16,3473553.24074074,1582,0.000185804533630621
22,7,"Louisiana","Assumption Parish",0.0881850667699998,8.5,16,3823813.0787037,610,0
22,9,"Louisiana","Avoyelles Parish",0.211928058190501,58.68,33,1316938.0787037,2683,0.0175244659752252
22,11,"Louisiana","Beauregard Parish",0.284105367383172,95.66,37,3804688.65740741,3070,0.561069255288322
22,13,"Louisiana","Bienville Parish",0.2039325176155,153.19,26,409593.171296296,6376,0.0117820324005891
22,15,"Louisiana","Bossier Parish",0.215994210987427,381.7,41,603826.967592592,12704,0.00723673535615772
22,17,"Louisiana","Caddo Parish",0.232909114571364,596.79,78,794536.458333333,18007,0.0214038779497971
22,19,"Louisiana","Calcasieu Parish",0.265592050978622,187.38,66,7135457.17592593,8609,0.191493738589319
22,21,"Louisiana","Caldwell Parish",0.133761958354001,72.91,18,798890.046296296,2966,0.00702685821361649
22,23,"Louisiana","Cameron Parish",0.396441514785972,53.51,31,20403043.9814815,2583,0.633771139153576
22,25,"Louisiana","Catahoula Parish",0.182104016570999,78.65,29,1133750.5787037,3689,0.00548383411401805
22,27,"Louisiana","Claiborne Parish",0.191385219206752,155.98,25,445333.912037037,6003,0.00330202524214852
22,29,"Louisiana","Concordia Parish",0.183615855756895,73.05,28,1296300.34722222,3402,3.76506024096386e-05
22,31,"Louisiana","De Soto Parish",0.22122141967428,199.41,61,474833.333333333,6948,0.017564845127172
22,33,"Louisiana","East Baton Rouge Parish",0.114486753673,93.06,39,1965782.40740741,3520,0.00754084625052367
22,35,"Louisiana","East Carroll Parish",0.110253398142499,82.66,22,282504.62962963,2643,0
22,37,"Louisiana","East Feliciana Parish",0.111313079161533,27.63,9,1019785.87962963,1156,0.0769468098235222
22,39,"Louisiana","Evangeline Parish",0.1657674391275,48.78,25,2073009.25925926,2129,0.102542864242525
22,41,"Louisiana","Franklin Parish",0.1572943183985,125.41,28,1067802.66203704,5873,8.85504294695829e-05
22,43,"Louisiana","Grant Parish",0.1635879228805,66.76,12,191760.416666667,4402,0.0713348291774269
22,45,"Louisiana","Iberia Parish",0.149967834744125,36.15,17,6736729.16666667,1454,0
22,47,"Louisiana","Iberville Parish",0.1585006584085,36.76,15,6818328.125,1030,0
22,49,"Louisiana","Jackson Parish",0.143888777574499,117.66,29,370155.671296296,4256,0.00688518231186967
22,51,"Louisiana","Jefferson Parish",0.123520562807639,73.67,39,3170513.88888889,4775,0.223684935279537
22,53,"Louisiana","Jefferson Davis Parish",0.1598753798245,36.65,34,931578.125,2319,0.0181647219729025
22,55,"Louisiana","Lafayette Parish",0.0653271338450001,68.65,35,1543192.12962963,2577,0.00240460010454783
22,57,"Louisiana","Lafourche Parish",0.299394479297421,22.01,29,15165326.9675926,1750,0.225657999138537
22,59,"Louisiana","LaSalle Parish",0.1631861806005,55.76,13,1133618.63425926,2770,0.0371267150928168
22,61,"Louisiana","Lincoln Parish",0.117581488998499,153.85,21,97406.8287037037,6011,0.00351357789423535
22,63,"Louisiana","Livingston Parish",0.168180246272999,70.02,23,2987573.49537037,3001,0.121650240286715
22,65,"Louisiana","Madison Parish",0.161505301813027,101.12,57,420366.319444444,3172,0
22,67,"Louisiana","Morehouse Parish",0.201029083406756,156.24,28,641803.240740741,4558,0.0166951905277496
22,69,"Louisiana","Natchitoches Parish",0.320124086047001,179.98,30,874416.087962963,6359,0.0560069331600043
22,71,"Louisiana","Orleans Parish",0.0843679481918796,33.26,11,1263927.08333333,5065,0.195194952273095
22,73,"Louisiana","Ouachita Parish",0.156965925124,235.66,28,482719.907407407,9740,0.00169348010160881
22,75,"Louisiana","Plaquemines Parish",0.287249960793338,22.25,20,33523464.6990741,2263,0.284567813812963
22,77,"Louisiana","Pointe Coupee Parish",0.1440720935195,36.76,17,4211002.89351852,2030,0.000762376709391528
22,79,"Louisiana","Rapides Parish",0.333726827609999,171.8,49,1915740.16203704,6419,0.22843437267389
22,81,"Louisiana","Red River Parish",0.0995388038415,93.18,12,440865.162037037,3504,0.0137848995871527
22,83,"Louisiana","Richland Parish",0.140168682316,110.6,22,501994.791666667,4317,0
22,85,"Louisiana","Sabine Parish",0.248812206953216,151.29,33,1403101.27314815,5049,0.0431370366247356
22,87,"Louisiana","St. Bernard Parish",0.149393523367727,19.13,7,14465990.7407407,388,0.532856361647831
22,89,"Louisiana","St. Charles Parish",0.0960377913815001,48.01,11,3258288.77314815,2401,0.279707884288145
22,91,"Louisiana","St. Helena Parish",0.0999795543407398,19.01,15,1156821.18055556,678,0.540761616717075
22,93,"Louisiana","St. James Parish",0.062435591536,9.88,0,1363946.18055556,800,0
22,95,"Louisiana","St. John the Baptist Parish",0.0993997062675003,7.75,14,1367296.2962963,1115,0.0551094640038433
22,97,"Louisiana","St. Landry Parish",0.228741387512999,66.17,40,2985570.02314815,3324,0.00836230667785637
22,99,"Louisiana","St. Martin Parish",0.197957271931,27.89,15,9891534.14351852,762,0.000241146479261403
22,101,"Louisiana","St. Mary Parish",0.177783185603683,38.89,20,35563355.3240741,1513,0
22,103,"Louisiana","St. Tammany Parish",0.264012494842767,85.54,33,4985608.21759259,5849,0.505171743357096
22,105,"Louisiana","Tangipahoa Parish",0.205657642915655,70.55,40,2108151.62037037,2954,0.381998866175343
22,107,"Louisiana","Tensas Parish",0.15846485922236,105.94,24,39250,3697,0
22,109,"Louisiana","Terrebonne Parish",0.357648833049124,26.26,24,44310489.6047668,2220,0.000208384640157615
22,111,"Louisiana","Union Parish",0.225750076091982,166.14,32,76765.625,7475,0.0104840716774515
22,113,"Louisiana","Vermilion Parish",0.313533054673841,61.79,44,5999398.72685185,1564,0.157422884060173
22,115,"Louisiana","Vernon Parish",0.328523467131305,88.08,37,1942472.80092593,2912,0.43022597091962
22,117,"Louisiana","Washington Parish",0.165102193095996,54.65,27,2173646.41203704,2934,0.524648180531269
22,119,"Louisiana","Webster Parish",0.153153610020655,249.58,39,667779.513888889,7542,0.00750400366048959
22,121,"Louisiana","West Baton Rouge Parish",0.0495839822889999,21.88,10,1678943.86574074,836,0.000138102472034249
22,123,"Louisiana","West Carroll Parish",0.08985178857069,105.54,28,331649.884259259,3268,0.000937353538509608
22,125,"Louisiana","West Feliciana Parish",0.104101128549962,14.64,9,1360443.28703704,1033,0.00403225806451613
22,127,"Louisiana","Winn Parish",0.236422543485001,110.81,27,593824.074074074,5117,0.0534647638664117
23,1,"Maine","Androscoggin County",0.1448643120255,43.39,5,285875,2926,0
23,3,"Maine","Aroostook County",2.07834886233583,166.48,20,3491509.25925926,19941,0
23,5,"Maine","Cumberland County",0.276071761903816,130.49,4,3583092.01388889,6750,0.000206965880196322
23,7,"Maine","Franklin County",0.51494843436859,50.29,4,1023725.11574074,4178,0
23,9,"Maine","Hancock County",0.515557333582815,13.5,1,1737359.9537037,1817,0
23,11,"Maine","Kennebec County",0.278385306399501,82.92,13,1442151.62037037,4255,0
23,13,"Maine","Knox County",0.119093476433833,3.88,1,998037.037037037,1110,0
23,15,"Maine","Lincoln County",0.150199996882466,16.76,2,334125,2064,0
23,17,"Maine","Oxford County",0.637801342166319,94.43,12,2043905.6712963,7279,0
23,19,"Maine","Penobscot County",1.059020637117,71.82,14,1482938.0787037,9360,0
23,21,"Maine","Piscataquis County",1.3129245963235,54.03,3,3559109.9537037,6111,0
23,23,"Maine","Sagadahoc County",0.0865714736072869,20.14,1,1142826.96759259,1575,0
23,25,"Maine","Somerset County",1.22114028501579,53.14,14,3215663.19444444,8203,0
23,27,"Maine","Waldo County",0.223730557320848,18.13,4,49953.125,1854,0
23,29,"Maine","Washington County",0.839551936887904,40.39,3,2689268.51851852,2389,0
23,31,"Maine","York County",0.295134618888367,127.11,13,1578504.62962963,6441,0
24,1,"Maryland","Allegany County",0.116781764221862,93.77,4,NA,4872,0
24,3,"Maryland","Anne Arundel County",0.121048563514959,71.28,16,1010999.4212963,11189,0.000250595163513344
24,5,"Maryland","Baltimore County",0.168390051031572,98.94,15,908399.884259259,12043,0
24,9,"Maryland","Calvert County",0.0636096721777923,37.02,7,383884.837962963,5692,0.00272835112692764
24,11,"Maryland","Caroline County",0.0876575567001036,15.77,4,95359.375,3299,0.00379703141180532
24,13,"Maryland","Carroll County",0.122923617049971,60.41,10,997585.069444445,7055,0
24,15,"Maryland","Cecil County",0.102266922761883,23.39,16,88885.9953703704,6099,0
24,17,"Maryland","Charles County",0.129562626879243,84.91,21,1026379.62962963,9002,0.00429807748155892
24,19,"Maryland","Dorchester County",0.160050905707426,29.01,7,1068958.33333333,2270,0.234870926787982
24,21,"Maryland","Frederick County",0.180979323645068,65.79,31,720055.555555556,10925,0
24,23,"Maryland","Garrett County",0.177932133184879,37.4,17,204037.037037037,2403,0
24,25,"Maryland","Harford County",0.122538717714683,82.64,12,395370.37037037,9060,0
24,27,"Maryland","Howard County",0.0684752221820004,49.8,6,357030.671296296,5670,0
24,29,"Maryland","Kent County",0.0815122665357337,16.76,4,34328.125,4339,0
24,31,"Maryland","Montgomery County",0.136786654849765,144.77,14,964858.217592593,15399,0
24,33,"Maryland","Prince George's County",0.134019209995233,89.78,18,344000,12607,0.00141099446890168
24,35,"Maryland","Queen Anne's County",0.106496386455506,11.19,8,86333.3333333333,5032,0.00014265335235378
24,37,"Maryland","St. Mary's County",0.10724166031333,57.52,10,210129.62962963,7504,0.000629722921914358
